None,indicator_id,region_id,date,value
4823,ZSFH,99979,2022-04-30,433707.373824481
4824,ZSFH,99979,2022-03-31,428636.53684409
4825,ZSFH,99979,2022-02-28,422535.249561731
4826,ZSFH,99979,2022-01-31,417087.725670801
4827,ZSFH,99979,2021-12-31,411584.310985671
4828,ZSFH,99979,2021-11-30,407678.602863825
4829,ZSFH,99979,2021-10-31,404117.340726151
4830,ZSFH,99979,2021-09-30,402162.711687453
4831,ZSFH,99979,2021-08-31,399504.960202095
4832,ZSFH,99979,2021-07-31,394837.677214323
4833,ZSFH,99979,2021-06-30,388161.55096454
4834,ZSFH,99979,2021-05-31,380699.563858833
4835,ZSFH,99979,2021-04-30,374534.255798399
4836,ZSFH,99979,2021-03-31,367751.454361046
4837,ZSFH,99979,2021-02-28,360318.661747175
4838,ZSFH,99979,2021-01-31,351853.289493397
4839,ZSFH,99979,2020-12-31,344108.285476046
4840,ZSFH,99979,2020-11-30,336648.838128424
4841,ZSFH,99979,2020-10-31,329473.78472051
4842,ZSFH,99979,2020-09-30,322825.113921043
4843,ZSFH,99979,2020-08-31,317911.70879513
4844,ZSFH,99979,2020-07-31,316019.059368009
4845,ZSFH,99979,2020-06-30,316238.216393147
4846,ZSFH,99979,2020-05-31,315970.162003069
4847,ZSFH,99979,2020-04-30,313666.885081942
4848,ZSFH,99979,2020-03-31,310161.750339361
4849,ZSFH,99979,2020-02-29,307218.685141371
4850,ZSFH,99979,2020-01-31,304560.427241845
4851,ZSFH,99979,2019-12-31,301522.194779998
4852,ZSFH,99979,2019-11-30,297513.252147524
4853,ZSFH,99979,2019-10-31,293267.767116077
4854,ZSFH,99979,2019-09-30,288703.01241091
4855,ZSFH,99979,2019-08-31,284623.147738
4856,ZSFH,99979,2019-07-31,280781.047544725
4857,ZSFH,99979,2019-06-30,278368.155878088
4858,ZSFH,99979,2019-05-31,277113.534954824
4859,ZSFH,99979,2019-04-30,276024.650823938
4860,ZSFH,99979,2019-03-31,275924.233533244
4861,ZSFH,99979,2019-02-28,276938.045571585
4862,ZSFH,99979,2019-01-31,277153.915881198
4863,ZSFH,99979,2018-12-31,275533.448789786
4864,ZSFH,99979,2018-11-30,272311.795715291
4865,ZSFH,99979,2018-10-31,269721.778247958
4866,ZSFH,99979,2018-09-30,267725.956312105
4867,ZSFH,99979,2018-08-31,264684.173829187
4868,ZSFH,99979,2018-07-31,261806.832731821
4869,ZSFH,99979,2018-06-30,258568.96079509
4870,ZSFH,99979,2018-05-31,256227.285320903
4871,ZSFH,99979,2018-04-30,253504.259911245
4872,ZSFH,99979,2018-03-31,250674.994618688
4873,ZSFH,99979,2018-02-28,248660.885355579
4874,ZSFH,99979,2018-01-31,247696.32356321
4875,ZSFH,99979,2017-12-31,247516.880516141
4876,ZSFH,99979,2017-11-30,247476.704220154
4877,ZSFH,99979,2017-10-31,247218.765789113
4878,ZSFH,99979,2017-09-30,247084.300207744
4879,ZSFH,99979,2017-08-31,245211.035019393
4880,ZSFH,99979,2017-07-31,243309.927317906
4881,ZSFH,99979,2017-06-30,240908.637381197
4882,ZSFH,99979,2017-05-31,239009.459067395
4883,ZSFH,99979,2017-04-30,236618.926486836
4884,ZSFH,99979,2017-03-31,234220.412616555
4885,ZSFH,99979,2017-02-28,232478.696172423
4886,ZSFH,99979,2017-01-31,230563.103500141
4887,ZSFH,99979,2016-12-31,228936.833879517
4888,ZSFH,99979,2016-11-30,226857.015840946
4889,ZSFH,99979,2016-10-31,225203.048594649
4890,ZSFH,99979,2016-09-30,223654.327439857
4891,ZSFH,99979,2016-08-31,222921.816936522
4892,ZSFH,99979,2016-07-31,222255.057740819
4893,ZSFH,99979,2016-06-30,221903.874553448
4894,ZSFH,99979,2016-05-31,221302.002556085
4895,ZSFH,99979,2016-04-30,222130.158959058
4896,ZSFH,99979,2016-03-31,223341.643692944
4897,ZSFH,99979,2016-02-29,224913.305914633
4898,ZSFH,99979,2016-01-31,224849.183788217
4899,ZSFH,99979,2015-12-31,223880.387548571
4900,ZSFH,99979,2015-11-30,221241.260537744
4901,ZSFH,99979,2015-10-31,218503.581534081
4902,ZSFH,99979,2015-09-30,215545.255292571
4903,ZSFH,99979,2015-08-31,213739.746933034
4904,ZSFH,99979,2015-07-31,211788.537973886
4905,ZSFH,99979,2015-06-30,209247.534983747
4906,ZSFH,99979,2015-05-31,206527.780439523
4907,ZSFH,99979,2015-04-30,204270.435145559
4908,ZSFH,99979,2015-03-31,203174.512628214
4909,ZSFH,99979,2015-02-28,203385.26400272
4910,ZSFH,99979,2015-01-31,203839.128376256
4911,ZSFH,99979,2014-12-31,204417.687531118
4912,ZSFH,99979,2014-11-30,203583.711766635
4913,ZSFH,99979,2014-10-31,202776.604480142
4914,ZSFH,99979,2014-09-30,201568.71951533
4915,ZSFH,99979,2014-08-31,200837.381693036
4916,ZSFH,99979,2014-07-31,200442.325663135
4917,ZSFH,99979,2014-06-30,199622.79478778
4918,ZSFH,99979,2014-05-31,198038.581984125
4919,ZSFH,99979,2014-04-30,196019.006634876
4920,ZSFH,99979,2014-03-31,194844.349661917
4921,ZSFH,99979,2014-02-28,194398.730096511
4922,ZSFH,99979,2014-01-31,193555.942719991
4923,ZSFH,99979,2013-12-31,192549.482686475
4924,ZSFH,99979,2013-11-30,191124.614744368
4925,ZSFH,99979,2013-10-31,190069.399844936
4926,ZSFH,99979,2013-09-30,189319.44753645
4927,ZSFH,99979,2013-08-31,188616.727211666
4928,ZSFH,99979,2013-07-31,187697.165414228
4929,ZSFH,99979,2013-06-30,185753.460163623
4930,ZSFH,99979,2013-05-31,183169.209017448
4931,ZSFH,99979,2013-04-30,180684.913633116
4932,ZSFH,99979,2013-03-31,178979.501218327
4933,ZSFH,99979,2013-02-28,179033.605359155
4934,ZSFH,99979,2013-01-31,178798.130668901
4935,ZSFH,99979,2012-12-31,178446.281990519
4936,ZSFH,99979,2012-11-30,176745.490807489
4937,ZSFH,99979,2012-10-31,175155.431111814
4938,ZSFH,99979,2012-09-30,174189.174947199
4939,ZSFH,99979,2012-08-31,174124.558466949
4940,ZSFH,99979,2012-07-31,174846.264919491
4941,ZSFH,99979,2012-06-30,174528.808830774
4942,ZSFH,99979,2012-05-31,173357.254966504
4943,ZSFH,99979,2012-04-30,171742.703481272
4944,ZSFH,99979,2012-03-31,170672.852983591
4945,ZSFH,99979,2012-02-29,170048.695787095
4946,ZSFH,99979,2012-01-31,169769.246335597
4947,ZSFH,99979,2011-12-31,169426.145401264
4948,ZSFH,99979,2011-11-30,168944.189666736
4949,ZSFH,99979,2011-10-31,168445.479793959
4950,ZSFH,99979,2011-09-30,168644.513699624
4951,ZSFH,99979,2011-08-31,169328.937168206
4952,ZSFH,99979,2011-07-31,170349.205831801
4953,ZSFH,99979,2011-06-30,170532.437445427
4954,ZSFH,99979,2011-05-31,170698.605658113
4955,ZSFH,99979,2011-04-30,170617.48665258
4956,ZSFH,99979,2011-03-31,170074.930177156
4957,ZSFH,99979,2011-02-28,167608.989348635
4958,ZSFH,99979,2011-01-31,165283.78018134
4959,ZSFH,99979,2010-12-31,163718.26130944
4960,ZSFH,99979,2010-11-30,163468.888079712
4961,ZSFH,99979,2010-10-31,163128.841498039
4962,ZSFH,99979,2010-09-30,163706.441186695
4963,ZSFH,99979,2010-08-31,165477.755634569
4964,ZSFH,99979,2010-07-31,167022.204701548
4965,ZSFH,99979,2010-06-30,167180.346342899
4966,ZSFH,99979,2010-05-31,166989.58107994
4967,ZSFH,99979,2010-04-30,167001.387307797
4968,ZSFH,99979,2010-03-31,167300.798600342
4969,ZSFH,99979,2010-02-28,167528.667041069
4970,ZSFH,99979,2010-01-31,167973.704815573
4971,ZSFH,99979,2009-12-31,168764.864325877
4972,ZSFH,99979,2009-11-30,169109.944561588
4973,ZSFH,99979,2009-10-31,168801.047492175
4974,ZSFH,99979,2009-09-30,167229.643610627
4975,ZSFH,99979,2009-08-31,166855.526754609
4976,ZSFH,99979,2009-07-31,167445.754694711
4977,ZSFH,99979,2009-06-30,169438.420642897
4978,ZSFH,99979,2009-05-31,170962.65621502
4979,ZSFH,99979,2009-04-30,172582.97132697
4980,ZSFH,99979,2009-03-31,173414.050726417
4981,ZSFH,99979,2009-02-28,173971.750839112
4982,ZSFH,99979,2009-01-31,173435.303021379
4983,ZSFH,99979,2008-12-31,183523.0
4984,ZSFH,99979,2008-11-30,183843.0
4985,ZSFH,99979,2008-10-31,184019.0
4986,ZSFH,99979,2008-09-30,184684.0
4987,ZSFH,99979,2008-08-31,186238.0
4988,ZSFH,99979,2008-07-31,188713.0
4989,ZSFH,99979,2008-06-30,190664.0
4990,ZSFH,99979,2008-05-31,193433.0
4991,ZSFH,99979,2008-04-30,194553.0
4992,ZSFH,99979,2008-03-31,195771.0
4993,ZSFH,99979,2008-02-29,195581.0
4994,ZSFH,99979,2008-01-31,195478.0
4995,ZSFH,99979,2007-12-31,193849.0
4996,ZSFH,99979,2007-11-30,193081.0
4997,ZSFH,99979,2007-10-31,191952.0
4998,ZSFH,99979,2007-09-30,191529.0
4999,ZSFH,99979,2007-08-31,188848.0
5000,ZSFH,99979,2007-07-31,185822.0
5001,ZSFH,99979,2007-06-30,182476.0
5002,ZSFH,99979,2007-05-31,179803.0
5003,ZSFH,99979,2007-04-30,175929.0
5004,ZSFH,99979,2007-03-31,170950.0
5005,ZSFH,99979,2007-02-28,166513.0
5006,ZSFH,99979,2007-01-31,162819.0
5007,ZSFH,99979,2006-12-31,160011.0
5008,ZSFH,99979,2006-11-30,157758.0
5009,ZSFH,99979,2006-10-31,156090.0
5010,ZSFH,99979,2006-09-30,155288.0
5011,ZSFH,99979,2006-08-31,153951.0
5012,ZSFH,99979,2006-07-31,154028.0
5013,ZSFH,99979,2006-06-30,154433.0
5014,ZSFH,99979,2006-05-31,153762.0
5015,ZSFH,99979,2006-04-30,152659.0
5016,ZSFH,99979,2006-03-31,150850.0
5017,ZSFH,99979,2006-02-28,149321.0
5018,ZSFH,99979,2006-01-31,147912.0
5019,ZSFH,99979,2005-12-31,147033.0
5020,ZSFH,99979,2005-11-30,145577.0
5021,ZSFH,99979,2005-10-31,143949.0
5022,ZSFH,99979,2005-09-30,141600.0
5023,ZSFH,99979,2005-08-31,140422.0
5024,ZSFH,99979,2005-07-31,138431.0
5025,ZSFH,99979,2005-06-30,136478.0
5026,ZSFH,99979,2005-05-31,135013.0
5027,ZSFH,99979,2005-04-30,134560.0
5028,ZSFH,99979,2005-03-31,135080.0
5029,ZSFH,99979,2005-02-28,135347.0
5030,ZSFH,99979,2005-01-31,135769.0
5031,ZSFH,99978,2022-12-31,512862.0
5032,ZSFH,99978,2022-11-30,534507.0
5033,ZSFH,99978,2022-10-31,555196.0
5034,ZSFH,99978,2022-09-30,590621.0
5035,ZSFH,99978,2022-08-31,505583.0
5036,ZSFH,99978,2022-07-31,506666.0
5037,ZSFH,99978,2022-06-30,493532.0
5038,ZSFH,99978,2022-05-31,488032.0
5039,ZSFH,99978,2022-04-30,484758.0
5040,ZSFH,99978,2022-03-31,486235.0
5041,ZSFH,99978,2022-02-28,463711.0
5042,ZSFH,99978,2022-01-31,456623.0
5043,ZSFH,99978,2021-12-31,435470.0
5044,ZSFH,99978,2021-11-30,423937.0
5045,ZSFH,99978,2021-10-31,414748.0
5046,ZSFH,99978,2021-09-30,406714.0
5047,ZSFH,99978,2021-08-31,402193.0
5048,ZSFH,99978,2021-07-31,375105.0
5049,ZSFH,99978,2021-06-30,367664.0
5050,ZSFH,99978,2021-05-31,358480.0
5051,ZSFH,99978,2021-04-30,355845.0
5052,ZSFH,99978,2021-03-31,345773.0
5053,ZSFH,99978,2021-02-28,337530.0
5054,ZSFH,99978,2021-01-31,337622.0
5055,ZSFH,99978,2020-12-31,329070.0
5056,ZSFH,99978,2020-11-30,324907.0
5057,ZSFH,99978,2020-10-31,322393.0
5058,ZSFH,99978,2020-09-30,317216.0
5059,ZSFH,99978,2020-08-31,305053.0
5060,ZSFH,99978,2020-07-31,292320.0
5061,ZSFH,99978,2020-06-30,306659.0
5062,ZSFH,99978,2020-05-31,304459.0
5063,ZSFH,99978,2020-04-30,301220.0
5064,ZSFH,99978,2020-03-31,300062.0
5065,ZSFH,99978,2020-02-29,299379.0
5066,ZSFH,99978,2020-01-31,297911.0
5067,ZSFH,99978,2019-12-31,296430.0
5068,ZSFH,99978,2019-11-30,295382.0
5069,ZSFH,99978,2019-10-31,296230.0
5070,ZSFH,99978,2019-09-30,296168.0
5071,ZSFH,99978,2019-08-31,294359.0
5072,ZSFH,99978,2019-07-31,291648.0
5073,ZSFH,99978,2019-06-30,288434.0
5074,ZSFH,99978,2019-05-31,285891.0
5075,ZSFH,99978,2019-04-30,284508.0
5076,ZSFH,99978,2019-03-31,283129.0
5077,ZSFH,99978,2019-02-28,280869.0
5078,ZSFH,99978,2019-01-31,279534.0
5079,ZSFH,99978,2018-12-31,278453.0
5080,ZSFH,99978,2018-11-30,277566.0
5081,ZSFH,99978,2018-10-31,273035.0
5082,ZSFH,99978,2018-09-30,268387.0
5083,ZSFH,99978,2018-08-31,264920.0
5084,ZSFH,99978,2018-07-31,263217.0
5085,ZSFH,99978,2018-06-30,262667.0
5086,ZSFH,99978,2018-05-31,261022.0
5087,ZSFH,99978,2018-04-30,258406.0
5088,ZSFH,99978,2018-03-31,255194.0
5089,ZSFH,99978,2018-02-28,251636.0
5090,ZSFH,99978,2018-01-31,248005.0
5091,ZSFH,99978,2017-12-31,243397.0
5092,ZSFH,99978,2017-11-30,238261.0
5093,ZSFH,99978,2017-10-31,234737.0
5094,ZSFH,99978,2017-09-30,233316.0
5095,ZSFH,99978,2017-08-31,233685.0
5096,ZSFH,99978,2017-07-31,233850.0
5097,ZSFH,99978,2017-06-30,232611.0
5098,ZSFH,99978,2017-05-31,232179.0
5099,ZSFH,99978,2017-04-30,230897.0
5100,ZSFH,99978,2017-03-31,228632.0
5101,ZSFH,99978,2017-02-28,227842.0
5102,ZSFH,99978,2017-01-31,227458.0
5103,ZSFH,99978,2016-12-31,228741.0
5104,ZSFH,99978,2016-11-30,228813.0
5105,ZSFH,99978,2016-10-31,229240.0
5106,ZSFH,99978,2016-09-30,228968.0
5107,ZSFH,99978,2016-08-31,227556.0
5108,ZSFH,99978,2016-07-31,225256.0
5109,ZSFH,99978,2016-06-30,223278.0
5110,ZSFH,99978,2016-05-31,220531.0
5111,ZSFH,99978,2016-04-30,219077.0
5112,ZSFH,99978,2016-03-31,220453.0
5113,ZSFH,99978,2016-02-29,220922.0
5114,ZSFH,99978,2016-01-31,219929.0
5115,ZSFH,99978,2015-12-31,216970.0
5116,ZSFH,99978,2015-11-30,215554.0
5117,ZSFH,99978,2015-10-31,215313.0
5118,ZSFH,99978,2015-09-30,214076.0
5119,ZSFH,99978,2015-08-31,212486.0
5120,ZSFH,99978,2015-07-31,211283.0
5121,ZSFH,99978,2015-06-30,211664.0
5122,ZSFH,99978,2015-05-31,212678.0
5123,ZSFH,99978,2015-04-30,212839.0
5124,ZSFH,99978,2015-03-31,211430.0
5125,ZSFH,99978,2015-02-28,210445.0
5126,ZSFH,99978,2015-01-31,210257.0
5127,ZSFH,99978,2014-12-31,210461.0
5128,ZSFH,99978,2014-11-30,209864.0
5129,ZSFH,99978,2014-10-31,208105.0
5130,ZSFH,99978,2014-09-30,206325.0
5131,ZSFH,99978,2014-08-31,205182.0
5132,ZSFH,99978,2014-07-31,204059.0
5133,ZSFH,99978,2014-06-30,201437.0
5134,ZSFH,99978,2014-05-31,198667.0
5135,ZSFH,99978,2014-04-30,196363.0
5136,ZSFH,99978,2014-03-31,194932.0
5137,ZSFH,99978,2014-02-28,193196.0
5138,ZSFH,99978,2014-01-31,192040.0
5139,ZSFH,99978,2013-12-31,190542.0
5140,ZSFH,99978,2013-11-30,189422.0
5141,ZSFH,99978,2013-10-31,188420.0
5142,ZSFH,99978,2013-09-30,188445.0
5143,ZSFH,99978,2013-08-31,187980.0
5144,ZSFH,99978,2013-07-31,187150.0
5145,ZSFH,99978,2013-06-30,186472.0
5146,ZSFH,99978,2013-05-31,185701.0
5147,ZSFH,99978,2013-04-30,184502.0
5148,ZSFH,99978,2013-03-31,182776.0
5149,ZSFH,99978,2013-02-28,181887.0
5150,ZSFH,99978,2013-01-31,180727.0
5151,ZSFH,99978,2012-12-31,179943.0
5152,ZSFH,99978,2012-11-30,178417.0
5153,ZSFH,99978,2012-10-31,177333.0
5154,ZSFH,99978,2012-09-30,176167.0
5155,ZSFH,99978,2012-08-31,175673.0
5156,ZSFH,99978,2012-07-31,175585.0
5157,ZSFH,99978,2012-06-30,175620.0
5158,ZSFH,99978,2012-05-31,175330.0
5159,ZSFH,99978,2012-04-30,174707.0
5160,ZSFH,99978,2012-03-31,174147.0
5161,ZSFH,99978,2012-02-29,172057.0
5162,ZSFH,99978,2012-01-31,170019.0
5163,ZSFH,99978,2011-12-31,168239.0
5164,ZSFH,99978,2011-11-30,168079.0
5165,ZSFH,99978,2011-10-31,167496.0
5166,ZSFH,99978,2011-09-30,167065.0
5167,ZSFH,99978,2011-08-31,166021.0
5168,ZSFH,99978,2011-07-31,165527.0
5169,ZSFH,99978,2011-06-30,164926.0
5170,ZSFH,99978,2011-05-31,164837.0
5171,ZSFH,99978,2011-04-30,165679.0
5172,ZSFH,99978,2011-03-31,167080.0
5173,ZSFH,99978,2011-02-28,169611.0
5174,ZSFH,99978,2011-01-31,172435.0
5175,ZSFH,99978,2010-12-31,175100.0
5176,ZSFH,99978,2010-11-30,176615.0
5177,ZSFH,99978,2010-10-31,177671.0
5178,ZSFH,99978,2010-09-30,178956.0
5179,ZSFH,99978,2010-08-31,180380.0
5180,ZSFH,99978,2010-07-31,180896.0
5181,ZSFH,99978,2010-06-30,180761.0
5182,ZSFH,99978,2010-05-31,181077.0
5183,ZSFH,99978,2010-04-30,181543.0
5184,ZSFH,99978,2010-03-31,181874.0
5185,ZSFH,99978,2010-02-28,181941.0
5186,ZSFH,99978,2010-01-31,181391.0
5187,ZSFH,99978,2009-12-31,180845.0
5188,ZSFH,99978,2009-11-30,180247.0
5189,ZSFH,99978,2009-10-31,180553.0
5190,ZSFH,99978,2009-09-30,179353.0
5191,ZSFH,99978,2009-08-31,179122.0
5192,ZSFH,99978,2009-07-31,178723.0
5193,ZSFH,99978,2009-06-30,180414.0
5194,ZSFH,99978,2009-05-31,181544.0
5195,ZSFH,99978,2009-04-30,182760.0
5196,ZSFH,99978,2009-03-31,183210.0
5197,ZSFH,99978,2009-02-28,184160.0
5198,ZSFH,99978,2009-01-31,185506.0
5199,ZSFH,99978,2008-12-31,187607.0
5200,ZSFH,99978,2008-11-30,190276.0
5201,ZSFH,99978,2008-10-31,192703.0
5202,ZSFH,99978,2008-09-30,194717.0
5203,ZSFH,99978,2008-08-31,195430.0
5204,ZSFH,99978,2008-07-31,197911.0
5205,ZSFH,99978,2008-06-30,200115.0
5206,ZSFH,99978,2008-05-31,202323.0
5207,ZSFH,99978,2008-04-30,202988.0
5208,ZSFH,99978,2008-03-31,203389.0
5209,ZSFH,99978,2008-02-29,202889.0
5210,ZSFH,99978,2008-01-31,200984.0
5211,ZSFH,99978,2007-12-31,198496.0
5212,ZSFH,99978,2007-11-30,195444.0
5213,ZSFH,99978,2007-10-31,193236.0
5214,ZSFH,99978,2007-09-30,194341.0
5215,ZSFH,99978,2007-08-31,196108.0
5216,ZSFH,99978,2007-07-31,195153.0
5217,ZSFH,99978,2007-06-30,191991.0
5218,ZSFH,99978,2007-05-31,188594.0
5219,ZSFH,99978,2007-04-30,186679.0
5220,ZSFH,99978,2007-03-31,183889.0
5221,ZSFH,99978,2007-02-28,180871.0
5222,ZSFH,99978,2007-01-31,179194.0
5223,ZSFH,99978,2006-12-31,177480.0
5224,ZSFH,99978,2006-11-30,176888.0
5225,ZSFH,99978,2006-10-31,174760.0
5226,ZSFH,99978,2006-09-30,171860.0
5227,ZSFH,99978,2006-08-31,169139.0
5228,ZSFH,99978,2006-07-31,167418.0
5229,ZSFH,99978,2006-06-30,166731.0
5230,ZSFH,99978,2006-05-31,165510.0
5231,ZSFH,99978,2006-04-30,164672.0
5232,ZSFH,99978,2006-03-31,163982.0
5233,ZSFH,99978,2006-02-28,163499.0
5234,ZSFH,99978,2006-01-31,162559.0
5235,ZSFH,99978,2005-12-31,161895.0
5236,ZSFH,99978,2005-11-30,160528.0
5237,ZSFH,99978,2005-10-31,159858.0
5238,ZSFH,99978,2005-09-30,158565.0
5239,ZSFH,99978,2005-08-31,157028.0
5240,ZSFH,99978,2005-07-31,155543.0
5241,ZSFH,99978,2005-06-30,154087.0
5242,ZSFH,99978,2005-05-31,153048.0
5243,ZSFH,99978,2005-04-30,151341.0
5244,ZSFH,99978,2005-03-31,149836.0
5245,ZSFH,99978,2005-02-28,149117.0
5246,ZSFH,99978,2005-01-31,148428.0
5247,ZSFH,99977,2022-12-31,247580.0
5248,ZSFH,99977,2022-11-30,253575.0
5249,ZSFH,99977,2022-10-31,259480.0
5250,ZSFH,99977,2022-09-30,257175.0
5251,ZSFH,99977,2022-08-31,261361.0
5252,ZSFH,99977,2022-07-31,256849.0
5253,ZSFH,99977,2022-06-30,234387.0
5254,ZSFH,99977,2022-05-31,233645.0
5255,ZSFH,99977,2022-04-30,232028.0
5256,ZSFH,99977,2022-03-31,227269.0
5257,ZSFH,99977,2022-02-28,223531.0
5258,ZSFH,99977,2022-01-31,217845.0
5259,ZSFH,99977,2021-12-31,214627.0
5260,ZSFH,99977,2021-11-30,211086.0
5261,ZSFH,99977,2021-10-31,209878.0
5262,ZSFH,99977,2021-09-30,207205.0
5263,ZSFH,99977,2021-08-31,205335.0
5264,ZSFH,99977,2021-07-31,186307.0
5265,ZSFH,99977,2021-06-30,185560.0
5266,ZSFH,99977,2021-05-31,185209.0
5267,ZSFH,99977,2021-04-30,185670.0
5268,ZSFH,99977,2021-03-31,184530.0
5269,ZSFH,99977,2021-02-28,177205.0
5270,ZSFH,99977,2021-01-31,176448.0
5271,ZSFH,99977,2020-12-31,173791.0
5272,ZSFH,99977,2020-11-30,170161.0
5273,ZSFH,99977,2020-10-31,171605.0
5274,ZSFH,99977,2020-09-30,171730.0
5275,ZSFH,99977,2020-08-31,163100.0
5276,ZSFH,99977,2020-07-31,161881.0
5277,ZSFH,99977,2020-06-30,169750.0
5278,ZSFH,99977,2020-05-31,171662.0
5279,ZSFH,99977,2020-04-30,170402.0
5280,ZSFH,99977,2020-03-31,170186.0
5281,ZSFH,99977,2020-02-29,170038.0
5282,ZSFH,99977,2020-01-31,170175.0
5283,ZSFH,99977,2019-12-31,170493.0
5284,ZSFH,99977,2019-11-30,171023.0
5285,ZSFH,99977,2019-10-31,171304.0
5286,ZSFH,99977,2019-09-30,171537.0
5287,ZSFH,99977,2019-08-31,171801.0
5288,ZSFH,99977,2019-07-31,172004.0
5289,ZSFH,99977,2019-06-30,171823.0
5290,ZSFH,99977,2019-05-31,171794.0
5291,ZSFH,99977,2019-04-30,171561.0
5292,ZSFH,99977,2019-03-31,170470.0
5293,ZSFH,99977,2019-02-28,169885.0
5294,ZSFH,99977,2019-01-31,168872.0
5295,ZSFH,99977,2018-12-31,168382.0
5296,ZSFH,99977,2018-11-30,167602.0
5297,ZSFH,99977,2018-10-31,167056.0
5298,ZSFH,99977,2018-09-30,166905.0
5299,ZSFH,99977,2018-08-31,166363.0
5300,ZSFH,99977,2018-07-31,166016.0
5301,ZSFH,99977,2018-06-30,166212.0
5302,ZSFH,99977,2018-05-31,166758.0
5303,ZSFH,99977,2018-04-30,166658.0
5304,ZSFH,99977,2018-03-31,167342.0
5305,ZSFH,99977,2018-02-28,166767.0
5306,ZSFH,99977,2018-01-31,166428.0
5307,ZSFH,99977,2017-12-31,164544.0
5308,ZSFH,99977,2017-11-30,163119.0
5309,ZSFH,99977,2017-10-31,161594.0
5310,ZSFH,99977,2017-09-30,159708.0
5311,ZSFH,99977,2017-08-31,158188.0
5312,ZSFH,99977,2017-07-31,157586.0
5313,ZSFH,99977,2017-06-30,156916.0
5314,ZSFH,99977,2017-05-31,156077.0
5315,ZSFH,99977,2017-04-30,154527.0
5316,ZSFH,99977,2017-03-31,152799.0
5317,ZSFH,99977,2017-02-28,151793.0
5318,ZSFH,99977,2017-01-31,150406.0
5319,ZSFH,99977,2016-12-31,149880.0
5320,ZSFH,99977,2016-11-30,148487.0
5321,ZSFH,99977,2016-10-31,147923.0
5322,ZSFH,99977,2016-09-30,147081.0
5323,ZSFH,99977,2016-08-31,146536.0
5324,ZSFH,99977,2016-07-31,144494.0
5325,ZSFH,99977,2016-06-30,142570.0
5326,ZSFH,99977,2016-05-31,140416.0
5327,ZSFH,99977,2016-04-30,139325.0
5328,ZSFH,99977,2016-03-31,138446.0
5329,ZSFH,99977,2016-02-29,137243.0
5330,ZSFH,99977,2016-01-31,136510.0
5331,ZSFH,99977,2015-12-31,135202.0
5332,ZSFH,99977,2015-11-30,134164.0
5333,ZSFH,99977,2015-10-31,132927.0
5334,ZSFH,99977,2015-09-30,132162.0
5335,ZSFH,99977,2015-08-31,131653.0
5336,ZSFH,99977,2015-07-31,130966.0
5337,ZSFH,99977,2015-06-30,130011.0
5338,ZSFH,99977,2015-05-31,129114.0
5339,ZSFH,99977,2015-04-30,128011.0
5340,ZSFH,99977,2015-03-31,126873.0
5341,ZSFH,99977,2015-02-28,125459.0
5342,ZSFH,99977,2015-01-31,124211.0
5343,ZSFH,99977,2014-12-31,123039.0
5344,ZSFH,99977,2014-11-30,122222.0
5345,ZSFH,99977,2014-10-31,121017.0
5346,ZSFH,99977,2014-09-30,119979.0
5347,ZSFH,99977,2014-08-31,118764.0
5348,ZSFH,99977,2014-07-31,118294.0
5349,ZSFH,99977,2014-06-30,117884.0
5350,ZSFH,99977,2014-05-31,117288.0
5351,ZSFH,99977,2014-04-30,116297.0
5352,ZSFH,99977,2014-03-31,115280.0
5353,ZSFH,99977,2014-02-28,114942.0
5354,ZSFH,99977,2014-01-31,114667.0
5355,ZSFH,99977,2013-12-31,114561.0
5356,ZSFH,99977,2013-11-30,113960.0
5357,ZSFH,99977,2013-10-31,113366.0
5358,ZSFH,99977,2013-09-30,112436.0
5359,ZSFH,99977,2013-08-31,111623.0
5360,ZSFH,99977,2013-07-31,111077.0
5361,ZSFH,99977,2013-06-30,110392.0
5362,ZSFH,99977,2013-05-31,109542.0
5363,ZSFH,99977,2013-04-30,109196.0
5364,ZSFH,99977,2013-03-31,108786.0
5365,ZSFH,99977,2013-02-28,107987.0
5366,ZSFH,99977,2013-01-31,106567.0
5367,ZSFH,99977,2012-12-31,105268.0
5368,ZSFH,99977,2012-11-30,104412.0
5369,ZSFH,99977,2012-10-31,103665.0
5370,ZSFH,99977,2012-09-30,103142.0
5371,ZSFH,99977,2012-08-31,102801.0
5372,ZSFH,99977,2012-07-31,101884.0
5373,ZSFH,99977,2012-06-30,101427.0
5374,ZSFH,99977,2012-05-31,101310.0
5375,ZSFH,99977,2012-04-30,101217.0
5376,ZSFH,99977,2012-03-31,100993.0
5377,ZSFH,99977,2012-02-29,101250.0
5378,ZSFH,99977,2012-01-31,101890.0
5379,ZSFH,99977,2011-12-31,102660.0
5380,ZSFH,99977,2011-11-30,102575.0
5381,ZSFH,99977,2011-10-31,102747.0
5382,ZSFH,99977,2011-09-30,103103.0
5383,ZSFH,99977,2011-08-31,103850.0
5384,ZSFH,99977,2011-07-31,104895.0
5385,ZSFH,99977,2011-06-30,105163.0
5386,ZSFH,99977,2011-05-31,105149.0
5387,ZSFH,99977,2011-04-30,105040.0
5388,ZSFH,99977,2011-03-31,105432.0
5389,ZSFH,99977,2011-02-28,105893.0
5390,ZSFH,99977,2011-01-31,106470.0
5391,ZSFH,99977,2010-12-31,106730.0
